OrderID,DeliveryPartner,DeliveryDate,DeliveryStatus
1369,FedEx,2023-06-09,Pending
3881,UPS,2023-06-07,Delivered
7770,USPS,2023-06-08,Pending
8074,FedEx,2023-06-07,Pending
4673,USPS,2023-06-05,Pending
6804,USPS,2023-06-10,Pending
2413,DHL,2023-06-09,In Transit
5174,DHL,2023-06-08,Delivered
1402,USPS,2023-06-08,In Transit
7165,DHL,2023-06-08,Pending
4253,DHL,2023-06-08,Delivered
2580,DHL,2023-06-10,In Transit
5499,USPS,2023-06-09,In Transit
1001,DHL,2023-06-09,Delivered
1970,UPS,2023-06-06,Delivered
1585,FedEx,2023-06-08,Pending
2058,FedEx,2023-06-06,Delivered
8494,FedEx,2023-06-09,Delivered
7003,USPS,2023-06-06,Pending
3783,DHL,2023-06-05,In Transit
1346,UPS,2023-06-10,In Transit
1380,FedEx,2023-06-10,Delivered
4742,FedEx,2023-06-05,Delivered
9001,DHL,2023-06-09,In Transit
6173,DHL,2023-06-08,Pending
9841,DHL,2023-06-05,In Transit
3140,USPS,2023-06-06,In Transit
1484,DHL,2023-06-09,Pending
2964,FedEx,2023-06-06,Delivered
7668,USPS,2023-06-04,In Transit
3234,FedEx,2023-06-05,In Transit
9863,UPS,2023-06-09,Delivered
8082,DHL,2023-06-05,Pending
7177,FedEx,2023-06-10,Pending
7548,UPS,2023-06-05,Pending
4862,DHL,2023-06-04,In Transit
4760,DHL,2023-06-08,Pending
9650,FedEx,2023-06-05,Pending
6809,UPS,2023-06-06,Delivered
2193,FedEx,2023-06-09,Delivered
5957,DHL,2023-06-10,Pending
7084,FedEx,2023-06-08,Pending
5727,FedEx,2023-06-08,Delivered
5679,UPS,2023-06-08,Pending
5448,FedEx,2023-06-08,In Transit
8743,DHL,2023-06-06,Pending
7160,DHL,2023-06-09,In Transit
4445,USPS,2023-06-04,In Transit
3376,UPS,2023-06-10,Delivered
7076,DHL,2023-06-09,Pending
7776,DHL,2023-06-05,Pending
4273,DHL,2023-06-05,Pending
5682,FedEx,2023-06-07,Pending
2544,UPS,2023-06-04,In Transit
6468,UPS,2023-06-05,Delivered
7794,FedEx,2023-06-07,Pending
7515,USPS,2023-06-07,Delivered
2150,USPS,2023-06-08,Delivered
7146,USPS,2023-06-08,Pending
1699,DHL,2023-06-05,In Transit
4664,USPS,2023-06-05,Pending
4463,DHL,2023-06-04,Delivered
2067,DHL,2023-06-04,Pending
9605,FedEx,2023-06-09,In Transit
5177,USPS,2023-06-09,Pending
1367,DHL,2023-06-04,Pending
8099,UPS,2023-06-10,Delivered
7781,DHL,2023-06-06,Pending
2844,FedEx,2023-06-08,In Transit
3627,USPS,2023-06-06,In Transit
8992,DHL,2023-06-08,In Transit
1630,FedEx,2023-06-07,In Transit
8351,FedEx,2023-06-07,Pending
8468,FedEx,2023-06-10,In Transit
5526,DHL,2023-06-09,Pending
9080,UPS,2023-06-06,Delivered
9844,DHL,2023-06-07,Delivered
6147,FedEx,2023-06-10,Delivered
8927,USPS,2023-06-09,Delivered
4044,USPS,2023-06-07,Pending
7366,UPS,2023-06-09,Pending
6740,USPS,2023-06-09,Delivered
7283,FedEx,2023-06-09,In Transit
7843,FedEx,2023-06-05,In Transit
7726,USPS,2023-06-09,Pending
2311,FedEx,2023-06-09,In Transit
3260,UPS,2023-06-04,Pending
7377,UPS,2023-06-04,Pending
6283,USPS,2023-06-05,Delivered
2965,FedEx,2023-06-08,In Transit
3950,UPS,2023-06-10,Delivered
2524,USPS,2023-06-07,Pending
7907,FedEx,2023-06-06,In Transit
3313,FedEx,2023-06-04,Delivered
7718,DHL,2023-06-09,Pending
7565,DHL,2023-06-09,In Transit
6350,UPS,2023-06-08,Delivered
7172,FedEx,2023-06-09,In Transit
2929,USPS,2023-06-07,Pending
7165,UPS,2023-06-09,In Transit
1052,UPS,2023-06-08,In Transit
1170,DHL,2023-06-08,In Transit
6306,USPS,2023-06-04,In Transit
8408,UPS,2023-06-10,Pending
3004,USPS,2023-06-07,In Transit
4620,DHL,2023-06-05,Delivered
5398,USPS,2023-06-08,Delivered
7559,UPS,2023-06-09,Delivered
7832,USPS,2023-06-08,In Transit
6006,FedEx,2023-06-06,In Transit
4926,UPS,2023-06-09,Pending
1252,FedEx,2023-06-08,Delivered
3533,FedEx,2023-06-10,In Transit
4330,UPS,2023-06-06,Pending
5204,UPS,2023-06-04,Delivered
2920,USPS,2023-06-04,Delivered
4890,UPS,2023-06-07,In Transit
5707,FedEx,2023-06-09,Pending
1711,UPS,2023-06-07,Pending
4926,UPS,2023-06-04,In Transit
3427,FedEx,2023-06-06,Delivered
3308,FedEx,2023-06-08,Delivered
7340,USPS,2023-06-08,In Transit
1853,FedEx,2023-06-07,Pending
2347,FedEx,2023-06-04,Delivered
6709,UPS,2023-06-05,Delivered
7052,USPS,2023-06-04,Delivered
4074,DHL,2023-06-05,Pending
7821,FedEx,2023-06-08,Delivered
1506,USPS,2023-06-08,In Transit
2246,UPS,2023-06-04,In Transit
1821,FedEx,2023-06-09,In Transit
6671,DHL,2023-06-05,Pending
9122,USPS,2023-06-10,In Transit
2332,FedEx,2023-06-04,Pending
4584,USPS,2023-06-07,Pending
1909,UPS,2023-06-04,Pending
5263,USPS,2023-06-06,Delivered
5803,DHL,2023-06-08,In Transit
9063,UPS,2023-06-08,Pending
3380,DHL,2023-06-07,Delivered
6655,FedEx,2023-06-06,In Transit
7896,FedEx,2023-06-04,Pending
6414,FedEx,2023-06-06,Pending
7069,FedEx,2023-06-07,In Transit
6868,USPS,2023-06-05,In Transit
2417,USPS,2023-06-06,Pending
5133,USPS,2023-06-06,In Transit
8375,UPS,2023-06-10,Delivered
4001,FedEx,2023-06-10,Delivered
3827,UPS,2023-06-06,In Transit
5893,FedEx,2023-06-06,Pending
7817,UPS,2023-06-05,Delivered
9412,UPS,2023-06-08,Pending
1530,UPS,2023-06-04,Delivered
6473,USPS,2023-06-10,In Transit
6319,FedEx,2023-06-09,In Transit
8289,USPS,2023-06-05,In Transit
6626,USPS,2023-06-05,In Transit
4125,DHL,2023-06-08,Delivered
2604,DHL,2023-06-06,Delivered
6948,UPS,2023-06-10,Delivered
3581,DHL,2023-06-06,Delivered
3787,FedEx,2023-06-09,In Transit
3610,USPS,2023-06-06,In Transit
3124,UPS,2023-06-08,In Transit
8165,FedEx,2023-06-04,Pending
7866,USPS,2023-06-05,In Transit
6259,UPS,2023-06-09,Delivered
2951,DHL,2023-06-10,In Transit
9670,UPS,2023-06-04,Pending
3446,UPS,2023-06-07,In Transit
7792,FedEx,2023-06-09,In Transit
9947,UPS,2023-06-04,In Transit
1271,DHL,2023-06-04,Pending
9549,FedEx,2023-06-07,In Transit
8848,DHL,2023-06-05,Delivered
9244,UPS,2023-06-06,In Transit
7710,FedEx,2023-06-07,Pending
6623,FedEx,2023-06-06,Delivered
8816,USPS,2023-06-07,In Transit
1662,FedEx,2023-06-10,In Transit
9265,DHL,2023-06-07,Delivered
7695,FedEx,2023-06-06,In Transit
8400,UPS,2023-06-09,In Transit
5638,DHL,2023-06-07,Pending
3779,UPS,2023-06-08,In Transit
6123,UPS,2023-06-06,Delivered
1078,UPS,2023-06-10,Pending
4269,DHL,2023-06-07,Delivered
2046,UPS,2023-06-06,Pending
3717,DHL,2023-06-09,Delivered
5652,UPS,2023-06-09,Delivered
8485,FedEx,2023-06-04,Delivered
1333,USPS,2023-06-05,Delivered
4125,UPS,2023-06-06,Delivered
7710,USPS,2023-06-08,Delivered
1020,DHL,2023-06-08,Delivered
6698,UPS,2023-06-09,In Transit
3770,USPS,2023-06-08,In Transit
8861,UPS,2023-06-04,Pending
1729,FedEx,2023-06-04,Delivered
9730,UPS,2023-06-07,Pending
1261,USPS,2023-06-08,In Transit
3396,FedEx,2023-06-05,Pending
7235,UPS,2023-06-10,Delivered
8885,FedEx,2023-06-04,In Transit
2226,USPS,2023-06-06,Pending
5392,FedEx,2023-06-07,Delivered
1119,FedEx,2023-06-08,Pending
8166,DHL,2023-06-08,In Transit
8098,USPS,2023-06-06,Pending
1892,FedEx,2023-06-07,Delivered
5254,FedEx,2023-06-08,Pending
3131,DHL,2023-06-07,Delivered
4604,FedEx,2023-06-08,Delivered
1074,USPS,2023-06-08,Pending
1026,USPS,2023-06-04,In Transit
2601,USPS,2023-06-05,Pending
9865,FedEx,2023-06-04,Pending
6188,UPS,2023-06-06,Delivered
5609,FedEx,2023-06-10,In Transit
3647,USPS,2023-06-07,Pending
2670,UPS,2023-06-08,In Transit
5038,DHL,2023-06-09,Delivered
1543,UPS,2023-06-08,In Transit
7576,DHL,2023-06-08,Pending
4710,DHL,2023-06-08,Pending
5808,USPS,2023-06-04,Pending
8853,USPS,2023-06-10,In Transit
9748,USPS,2023-06-10,Delivered
3740,FedEx,2023-06-08,Delivered
6388,UPS,2023-06-05,Delivered
1406,USPS,2023-06-06,In Transit
3282,FedEx,2023-06-10,Pending
5679,UPS,2023-06-08,In Transit
1853,FedEx,2023-06-08,In Transit
2727,FedEx,2023-06-07,In Transit
8362,FedEx,2023-06-06,Pending
1817,USPS,2023-06-04,Pending
7389,DHL,2023-06-07,In Transit
2035,FedEx,2023-06-10,In Transit
1129,FedEx,2023-06-05,Delivered
6574,USPS,2023-06-07,Delivered
4270,FedEx,2023-06-10,Pending
3856,UPS,2023-06-10,Pending
2763,UPS,2023-06-05,Pending
3854,DHL,2023-06-08,In Transit
5783,DHL,2023-06-09,In Transit
9819,FedEx,2023-06-05,In Transit
4436,USPS,2023-06-07,Pending
2202,UPS,2023-06-07,Delivered
8815,USPS,2023-06-04,Delivered
7640,USPS,2023-06-10,Delivered
9334,USPS,2023-06-06,In Transit
7930,UPS,2023-06-07,Pending
9165,USPS,2023-06-06,In Transit
6939,DHL,2023-06-05,In Transit
5056,DHL,2023-06-04,In Transit
4616,USPS,2023-06-08,In Transit
9640,UPS,2023-06-06,In Transit
6964,FedEx,2023-06-08,Pending
3285,USPS,2023-06-04,Delivered
6931,USPS,2023-06-05,Delivered
8381,DHL,2023-06-05,Delivered
3975,DHL,2023-06-05,Pending
1424,USPS,2023-06-10,In Transit
7878,UPS,2023-06-05,In Transit
8802,FedEx,2023-06-05,In Transit
5993,DHL,2023-06-06,Pending
1957,DHL,2023-06-06,In Transit
1529,FedEx,2023-06-10,Pending
1751,USPS,2023-06-07,Delivered
7377,UPS,2023-06-05,In Transit
5372,USPS,2023-06-06,Delivered
4940,DHL,2023-06-05,Delivered
9950,FedEx,2023-06-09,In Transit
3104,FedEx,2023-06-06,Delivered
2960,DHL,2023-06-05,In Transit
4800,FedEx,2023-06-10,Delivered
8512,USPS,2023-06-06,Delivered
5243,UPS,2023-06-06,Pending
4453,UPS,2023-06-09,In Transit
3043,FedEx,2023-06-04,In Transit
7509,USPS,2023-06-04,Pending
4681,UPS,2023-06-04,In Transit
7464,DHL,2023-06-08,In Transit
4886,FedEx,2023-06-09,Delivered
9685,USPS,2023-06-05,Delivered
5647,DHL,2023-06-09,In Transit
9302,DHL,2023-06-06,Pending
6409,UPS,2023-06-08,Delivered
5767,FedEx,2023-06-10,Pending
2442,DHL,2023-06-06,Pending
1207,USPS,2023-06-05,Pending
9579,FedEx,2023-06-09,Delivered
3870,FedEx,2023-06-10,Pending
7743,DHL,2023-06-04,Pending
7387,FedEx,2023-06-10,Delivered
1760,DHL,2023-06-04,In Transit
1833,DHL,2023-06-09,Delivered
9339,FedEx,2023-06-07,Pending
2912,FedEx,2023-06-09,Delivered
2937,DHL,2023-06-09,In Transit
8253,USPS,2023-06-07,Delivered
3805,FedEx,2023-06-07,In Transit
9809,DHL,2023-06-07,Pending
3529,FedEx,2023-06-10,Delivered
6909,USPS,2023-06-06,Pending
6349,FedEx,2023-06-10,Delivered
9046,USPS,2023-06-06,Pending
8838,FedEx,2023-06-10,Delivered
9659,USPS,2023-06-05,Delivered
1698,UPS,2023-06-06,Delivered
6715,DHL,2023-06-08,Delivered
1498,FedEx,2023-06-05,Delivered
8216,FedEx,2023-06-10,Delivered
8451,FedEx,2023-06-07,Delivered
7274,FedEx,2023-06-09,Delivered
3554,DHL,2023-06-09,Delivered
3890,DHL,2023-06-09,In Transit
7847,UPS,2023-06-06,Pending
5467,FedEx,2023-06-07,Pending
4896,USPS,2023-06-09,Pending
7919,UPS,2023-06-10,Pending
1137,UPS,2023-06-10,Pending
1744,FedEx,2023-06-06,In Transit
8602,USPS,2023-06-05,Pending
9746,UPS,2023-06-05,Delivered
7893,DHL,2023-06-10,In Transit
2227,USPS,2023-06-07,Pending
2164,DHL,2023-06-07,Delivered
2115,UPS,2023-06-08,In Transit
8126,UPS,2023-06-06,Delivered
7178,FedEx,2023-06-09,Pending
5168,UPS,2023-06-04,In Transit
5380,USPS,2023-06-06,Delivered
9124,FedEx,2023-06-09,In Transit
3358,USPS,2023-06-06,Pending
4183,USPS,2023-06-08,In Transit
6797,UPS,2023-06-08,Delivered
9964,UPS,2023-06-08,Delivered
6170,USPS,2023-06-05,Pending
3749,UPS,2023-06-07,Delivered
3133,DHL,2023-06-07,Pending
2705,USPS,2023-06-04,Pending
5746,DHL,2023-06-07,Delivered
3002,DHL,2023-06-06,Pending
2323,USPS,2023-06-07,Delivered
1802,FedEx,2023-06-07,In Transit
2410,DHL,2023-06-09,In Transit
1203,UPS,2023-06-08,In Transit
6948,FedEx,2023-06-06,In Transit
2761,USPS,2023-06-10,Pending
1946,FedEx,2023-06-05,Delivered
3024,UPS,2023-06-05,Pending
2393,USPS,2023-06-06,Delivered
8158,DHL,2023-06-08,Pending
6471,USPS,2023-06-08,Delivered
5295,FedEx,2023-06-06,Delivered
4343,DHL,2023-06-04,Delivered
6635,USPS,2023-06-10,Pending
3117,UPS,2023-06-06,Pending
3059,UPS,2023-06-08,In Transit
9194,USPS,2023-06-07,In Transit
3103,FedEx,2023-06-07,In Transit
5078,FedEx,2023-06-08,Delivered
6902,UPS,2023-06-04,Delivered
4212,FedEx,2023-06-10,Pending
6872,DHL,2023-06-04,Pending
3311,USPS,2023-06-07,In Transit
3893,UPS,2023-06-09,Delivered
9334,DHL,2023-06-10,Pending
1400,UPS,2023-06-08,In Transit
8460,UPS,2023-06-06,In Transit
7447,UPS,2023-06-10,In Transit
9847,FedEx,2023-06-04,Pending
4446,USPS,2023-06-06,In Transit
1736,UPS,2023-06-05,In Transit
2227,UPS,2023-06-07,Delivered
1541,FedEx,2023-06-05,In Transit
2599,UPS,2023-06-07,Delivered
4658,UPS,2023-06-07,In Transit
4148,UPS,2023-06-08,In Transit
4699,UPS,2023-06-04,In Transit
8411,USPS,2023-06-04,Delivered
2555,USPS,2023-06-08,Delivered
8938,DHL,2023-06-10,Pending
4489,UPS,2023-06-08,Pending
4676,DHL,2023-06-06,In Transit
8965,DHL,2023-06-08,Pending
8055,USPS,2023-06-05,Delivered
2766,FedEx,2023-06-09,Delivered
2301,UPS,2023-06-07,Delivered
2936,UPS,2023-06-08,Pending
4007,UPS,2023-06-06,In Transit
3055,USPS,2023-06-05,In Transit
2270,USPS,2023-06-04,Delivered
7764,USPS,2023-06-04,In Transit
2816,USPS,2023-06-10,Delivered
7613,UPS,2023-06-04,Pending
4564,FedEx,2023-06-10,In Transit
9235,USPS,2023-06-04,Delivered
9985,DHL,2023-06-10,Pending
3724,UPS,2023-06-04,Delivered
1102,FedEx,2023-06-07,Delivered
6820,DHL,2023-06-06,Pending
3241,UPS,2023-06-05,Pending
3819,UPS,2023-06-07,Delivered
5638,USPS,2023-06-09,Delivered
8615,UPS,2023-06-06,Delivered
8705,USPS,2023-06-09,Delivered
8319,FedEx,2023-06-09,Delivered
6751,UPS,2023-06-06,In Transit
5613,USPS,2023-06-08,Delivered
5586,USPS,2023-06-04,Pending
2846,DHL,2023-06-07,In Transit
9963,USPS,2023-06-04,In Transit
2185,FedEx,2023-06-08,Pending
4815,USPS,2023-06-05,Delivered
3749,DHL,2023-06-06,Delivered
6791,FedEx,2023-06-10,In Transit
6582,USPS,2023-06-10,Pending
3969,DHL,2023-06-10,In Transit
4382,DHL,2023-06-07,In Transit
3641,FedEx,2023-06-09,Pending
9524,USPS,2023-06-10,Delivered
7976,DHL,2023-06-08,Delivered
9904,FedEx,2023-06-08,Delivered
3359,USPS,2023-06-09,Pending
9369,FedEx,2023-06-09,Delivered
6422,DHL,2023-06-10,In Transit
7006,FedEx,2023-06-07,Pending
6265,USPS,2023-06-10,Pending
3907,FedEx,2023-06-05,Pending
9573,FedEx,2023-06-10,In Transit
4472,FedEx,2023-06-07,Delivered
6460,DHL,2023-06-04,Delivered
6898,DHL,2023-06-10,In Transit
3280,UPS,2023-06-10,Pending
4724,UPS,2023-06-05,In Transit
6860,FedEx,2023-06-07,Pending
2778,DHL,2023-06-04,Delivered
7690,FedEx,2023-06-07,Pending
4615,FedEx,2023-06-06,Pending
1390,UPS,2023-06-09,Delivered
6453,DHL,2023-06-05,Pending
2857,FedEx,2023-06-09,Delivered
5792,DHL,2023-06-04,In Transit
6813,FedEx,2023-06-10,Pending
4656,DHL,2023-06-09,Pending
2720,UPS,2023-06-08,Pending
8189,USPS,2023-06-08,Pending
5576,DHL,2023-06-08,Delivered
9197,FedEx,2023-06-05,In Transit
4793,FedEx,2023-06-09,Pending
3343,FedEx,2023-06-08,Delivered
9878,DHL,2023-06-06,Delivered
5882,UPS,2023-06-04,Delivered
4218,USPS,2023-06-09,Pending
9237,USPS,2023-06-10,Delivered
4448,USPS,2023-06-05,Pending
5694,FedEx,2023-06-06,In Transit
6824,FedEx,2023-06-10,In Transit
1401,USPS,2023-06-10,In Transit
9359,UPS,2023-06-05,Pending
6893,FedEx,2023-06-04,In Transit
6156,USPS,2023-06-07,Pending
9482,FedEx,2023-06-09,Pending
7485,FedEx,2023-06-05,Pending
8383,FedEx,2023-06-09,Pending
7703,USPS,2023-06-04,In Transit
4164,DHL,2023-06-08,Delivered
7471,DHL,2023-06-08,Pending
8508,USPS,2023-06-04,Delivered
7011,FedEx,2023-06-08,In Transit
9569,FedEx,2023-06-04,Delivered
9654,USPS,2023-06-06,In Transit
9272,UPS,2023-06-06,In Transit
7378,DHL,2023-06-05,In Transit
2358,UPS,2023-06-10,In Transit
6438,USPS,2023-06-06,Pending
4969,USPS,2023-06-09,In Transit
5887,UPS,2023-06-04,Delivered
8236,DHL,2023-06-05,In Transit
4263,FedEx,2023-06-10,Pending
6636,USPS,2023-06-06,Delivered
5977,UPS,2023-06-07,In Transit
5403,USPS,2023-06-10,Pending
7603,UPS,2023-06-04,Delivered
8753,FedEx,2023-06-06,In Transit
3500,UPS,2023-06-06,In Transit
2074,FedEx,2023-06-05,In Transit
6436,USPS,2023-06-07,Delivered
3025,DHL,2023-06-05,Delivered
6864,USPS,2023-06-06,Delivered
1191,UPS,2023-06-08,Delivered
3602,UPS,2023-06-09,Pending
4234,USPS,2023-06-09,Pending
4865,FedEx,2023-06-08,In Transit
2478,UPS,2023-06-05,In Transit
9063,UPS,2023-06-07,Delivered
8865,FedEx,2023-06-10,In Transit
1197,DHL,2023-06-09,Pending
7194,FedEx,2023-06-09,In Transit
3462,DHL,2023-06-08,Delivered
2968,UPS,2023-06-04,Pending
8963,FedEx,2023-06-06,In Transit
6592,USPS,2023-06-08,Pending
5690,UPS,2023-06-07,Pending
6206,FedEx,2023-06-10,Delivered
1036,UPS,2023-06-10,In Transit
6537,FedEx,2023-06-06,Pending
8745,DHL,2023-06-04,Delivered
4232,FedEx,2023-06-08,Delivered
5693,USPS,2023-06-10,Pending
1867,UPS,2023-06-08,In Transit
9909,FedEx,2023-06-07,In Transit
4061,DHL,2023-06-09,In Transit
8577,UPS,2023-06-08,Delivered
4138,FedEx,2023-06-09,Delivered
4635,FedEx,2023-06-08,In Transit
6620,UPS,2023-06-06,Pending
5570,DHL,2023-06-10,In Transit
4081,DHL,2023-06-09,Pending
9750,UPS,2023-06-04,Delivered
3463,FedEx,2023-06-05,In Transit
7012,USPS,2023-06-08,In Transit
7593,USPS,2023-06-10,Pending
1140,DHL,2023-06-07,Pending
5687,FedEx,2023-06-07,Delivered
9515,USPS,2023-06-08,Delivered
4036,USPS,2023-06-10,Delivered
2487,DHL,2023-06-08,In Transit
2185,USPS,2023-06-10,Pending
3405,USPS,2023-06-10,Pending
7074,DHL,2023-06-08,Delivered
2323,USPS,2023-06-07,Pending
2242,USPS,2023-06-06,In Transit
9692,DHL,2023-06-09,Delivered
6273,UPS,2023-06-10,Pending
4658,DHL,2023-06-05,Pending
6561,USPS,2023-06-08,Pending
9503,FedEx,2023-06-09,Delivered
1314,DHL,2023-06-08,Pending
4806,USPS,2023-06-07,Delivered
3974,UPS,2023-06-09,In Transit
9824,DHL,2023-06-09,Pending
6136,DHL,2023-06-04,Delivered
2564,USPS,2023-06-09,Delivered
2411,DHL,2023-06-10,In Transit
7032,FedEx,2023-06-09,Delivered
8577,DHL,2023-06-07,Pending
1859,USPS,2023-06-05,Pending
9832,DHL,2023-06-04,Delivered
8942,DHL,2023-06-08,Pending
1573,DHL,2023-06-10,In Transit
3942,FedEx,2023-06-10,Pending
6688,UPS,2023-06-07,Delivered
8415,FedEx,2023-06-06,Pending
6236,FedEx,2023-06-10,Delivered
3910,UPS,2023-06-04,Delivered
3140,USPS,2023-06-06,In Transit
5181,UPS,2023-06-04,Pending
8042,UPS,2023-06-05,Delivered
3011,USPS,2023-06-06,In Transit
8878,FedEx,2023-06-08,In Transit
3618,DHL,2023-06-06,Pending
7566,FedEx,2023-06-08,Pending
3101,UPS,2023-06-07,In Transit
3149,DHL,2023-06-06,Pending
8779,FedEx,2023-06-07,In Transit
6914,FedEx,2023-06-10,Pending
9041,USPS,2023-06-10,Delivered
7348,FedEx,2023-06-09,In Transit
3942,UPS,2023-06-09,Pending
6863,USPS,2023-06-10,Delivered
9250,FedEx,2023-06-05,In Transit
4805,DHL,2023-06-10,In Transit
2137,DHL,2023-06-09,In Transit
3748,DHL,2023-06-04,Delivered
4936,USPS,2023-06-05,Delivered
6020,FedEx,2023-06-05,In Transit
1540,USPS,2023-06-05,Delivered
4230,USPS,2023-06-04,Delivered
9789,UPS,2023-06-05,Delivered
1684,FedEx,2023-06-09,Delivered
1917,FedEx,2023-06-09,Pending
7154,FedEx,2023-06-04,In Transit
2622,UPS,2023-06-08,In Transit
9409,DHL,2023-06-06,In Transit
3331,USPS,2023-06-08,Delivered
1506,USPS,2023-06-09,Pending
6521,DHL,2023-06-10,Pending
5795,UPS,2023-06-06,Delivered
1411,DHL,2023-06-08,Pending
9344,FedEx,2023-06-05,In Transit
2706,USPS,2023-06-08,Delivered
2772,USPS,2023-06-09,Delivered
6162,FedEx,2023-06-09,Delivered
9878,UPS,2023-06-06,Delivered
4711,DHL,2023-06-07,Delivered
5180,UPS,2023-06-04,Pending
6209,USPS,2023-06-09,In Transit
2613,FedEx,2023-06-07,Delivered
3955,FedEx,2023-06-09,Pending
2978,FedEx,2023-06-08,Pending
6418,DHL,2023-06-06,Delivered
2065,DHL,2023-06-10,In Transit
9524,USPS,2023-06-08,In Transit
1245,UPS,2023-06-07,In Transit
5338,FedEx,2023-06-10,Delivered
4792,USPS,2023-06-06,Pending
5308,UPS,2023-06-08,Pending
2462,USPS,2023-06-04,Pending
8876,USPS,2023-06-04,In Transit
2117,DHL,2023-06-05,In Transit
8119,FedEx,2023-06-05,Delivered
5301,FedEx,2023-06-08,Pending
3085,UPS,2023-06-07,Pending
4388,USPS,2023-06-09,In Transit
5919,FedEx,2023-06-07,Delivered
8586,DHL,2023-06-06,In Transit
8518,DHL,2023-06-06,In Transit
4074,FedEx,2023-06-04,In Transit
1324,UPS,2023-06-04,Delivered
9079,FedEx,2023-06-09,Delivered
9587,USPS,2023-06-07,Pending
9778,DHL,2023-06-07,In Transit
6230,DHL,2023-06-08,In Transit
9970,DHL,2023-06-08,Delivered
2208,USPS,2023-06-06,Pending
4315,FedEx,2023-06-04,In Transit
1019,FedEx,2023-06-08,Pending
7683,UPS,2023-06-08,Pending
3066,UPS,2023-06-05,In Transit
8198,USPS,2023-06-06,Pending
4035,FedEx,2023-06-09,In Transit
7596,USPS,2023-06-06,Pending
4006,UPS,2023-06-06,Pending
5480,DHL,2023-06-04,Delivered
3085,UPS,2023-06-06,In Transit
9600,FedEx,2023-06-08,In Transit
8388,USPS,2023-06-07,Pending
6998,FedEx,2023-06-07,Delivered
7361,FedEx,2023-06-09,Delivered
9018,FedEx,2023-06-04,Pending
1348,FedEx,2023-06-04,Pending
8689,USPS,2023-06-07,Delivered
3388,UPS,2023-06-06,Delivered
9438,USPS,2023-06-09,Delivered
2979,FedEx,2023-06-10,Delivered
3402,USPS,2023-06-06,In Transit
2874,FedEx,2023-06-10,Delivered
4478,FedEx,2023-06-10,Delivered
2765,UPS,2023-06-08,Pending
6834,FedEx,2023-06-10,Pending
1407,USPS,2023-06-07,Delivered
5407,DHL,2023-06-09,Pending
2892,UPS,2023-06-08,In Transit
5291,FedEx,2023-06-07,Pending
6559,UPS,2023-06-09,In Transit
9033,FedEx,2023-06-09,In Transit
4609,UPS,2023-06-10,Pending
4634,UPS,2023-06-09,Delivered
2011,FedEx,2023-06-05,In Transit
5729,DHL,2023-06-06,Pending
8860,UPS,2023-06-06,Pending
6046,DHL,2023-06-09,In Transit
7203,FedEx,2023-06-08,In Transit
1593,USPS,2023-06-09,In Transit
1128,UPS,2023-06-09,Pending
9878,UPS,2023-06-06,Pending
5006,DHL,2023-06-04,In Transit
5753,USPS,2023-06-08,In Transit
7914,USPS,2023-06-09,Pending
9827,USPS,2023-06-04,In Transit
2955,USPS,2023-06-06,Pending
7993,UPS,2023-06-06,In Transit
4121,UPS,2023-06-07,Pending
7502,USPS,2023-06-05,Pending
1109,DHL,2023-06-05,Pending
2104,DHL,2023-06-05,In Transit
9202,FedEx,2023-06-04,In Transit
6355,DHL,2023-06-10,Delivered
2635,USPS,2023-06-07,In Transit
7701,UPS,2023-06-07,In Transit
5149,DHL,2023-06-06,Pending
9506,USPS,2023-06-06,In Transit
7589,USPS,2023-06-04,In Transit
9130,DHL,2023-06-08,In Transit
4220,FedEx,2023-06-10,Delivered
5796,UPS,2023-06-05,Delivered
6678,FedEx,2023-06-05,Delivered
4431,UPS,2023-06-07,Delivered
6553,UPS,2023-06-06,In Transit
2150,USPS,2023-06-04,Pending
5952,FedEx,2023-06-06,In Transit
5863,DHL,2023-06-07,Delivered
7080,USPS,2023-06-04,In Transit
5138,DHL,2023-06-07,In Transit
7077,FedEx,2023-06-07,Pending
9402,FedEx,2023-06-07,Delivered
9679,DHL,2023-06-10,In Transit
8215,UPS,2023-06-07,Pending
2125,UPS,2023-06-07,Pending
6718,UPS,2023-06-06,In Transit
3102,UPS,2023-06-06,Delivered
9301,UPS,2023-06-10,Pending
9418,UPS,2023-06-06,Delivered
8212,UPS,2023-06-04,In Transit
5758,DHL,2023-06-04,Pending
8441,UPS,2023-06-06,Pending
1848,USPS,2023-06-07,Pending
1091,DHL,2023-06-08,Pending
7445,DHL,2023-06-06,Delivered
6218,USPS,2023-06-10,Delivered
2820,UPS,2023-06-10,Pending
5501,USPS,2023-06-04,In Transit
2623,USPS,2023-06-10,Delivered
7570,FedEx,2023-06-10,Pending
6855,DHL,2023-06-10,Delivered
4828,FedEx,2023-06-04,Pending
6860,UPS,2023-06-05,Delivered
1257,DHL,2023-06-10,Pending
6399,FedEx,2023-06-06,Delivered
5868,USPS,2023-06-07,Pending
5696,FedEx,2023-06-07,Delivered
4375,FedEx,2023-06-06,In Transit
2652,UPS,2023-06-09,In Transit
9891,DHL,2023-06-05,Delivered
6196,UPS,2023-06-08,In Transit
5135,DHL,2023-06-08,Pending
3779,DHL,2023-06-10,In Transit
2060,DHL,2023-06-09,In Transit
1066,UPS,2023-06-10,Delivered
9147,DHL,2023-06-07,Pending
